"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"157",19160,0,0,0,0,0,0,0,0,0,159188,0,5168,0,0,0,0,0,0,0,290134,0,0,0,0,4014,0,0,0,0,0,0,0,0,0
"158",0,0,219886,0,0,0,0,136720,0,0,0,30946,0,0,0,0,0,0,0,0,0,19692,0,31380,0,101726,24050,0,0,0,0,0,0,0,0
"159",0,0,0,0,0,0,0,0,37934,6164,0,25726,0,0,13342,9532,0,41888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13912
"160",28806,0,0,0,10498,0,0,0,0,9070,0,0,0,0,0,0,5674,0,0,0,0,2662,0,0,0,0,0,0,7982,0,0,0,3922,3174,0
"161",0,0,1772,310694,0,0,0,0,0,0,0,0,0,0,0,0,43680,0,0,101258,106946,15312,0,14294,0,52720,0,0,0,0,0,0,0,0,0
"162",0,0,219548,0,0,0,113470,0,0,26682,0,0,0,0,0,0,0,0,0,0,220290,0,238422,21220,7938,0,0,0,0,0,0,0,188206,0,0
"163",488324,0,0,1532588,7840546,0,0,0,0,199276,2546702,0,0,17144,396950,0,61016,111248,66494,89604,44052,920,1525118,72068,0,0,590054,0,0,0,55958,0,29528,0,616450
"164",0,5662,0,0,0,0,45516,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,12688,0,13998,0,0,1622,0,0,0
"165",22208,41656,0,0,0,0,15600,0,0,0,0,0,0,5088,0,0,24144,6658,6448,0,0,0,0,0,1000,0,43966,0,0,0,70272,0,0,0,0
"166",1498,0,0,0,0,0,10888,9568.00000000001,0,0,0,0,0,0,0,0,774,3084,0,0,0,19094,1710,0,0,0,0,0,0,0,0,0,0,0,0
"167",0,0,0,0,10272,0,0,0,0,0,0,0,0,0,0,0,0,5310,8708,0,0,0,9010,0,0,0,219860,1864,0,0,229092,0,0,7676,4126
"168",0,0,0,0,0,0,139400,0,0,0,0,0,0,18166,0,0,0,0,0,47910,0,0,159660,0,0,0,0,18088,0,0,0,0,0,1396,0
"169",0,0,0,0,0,0,17010,9822,0,0,0,0,0,1336,0,0,0,636,0,0,0,12656,0,0,178,0,0,0,0,0,0,0,0,0,638
"170",0,0,0,0,6940,0,0,0,0,0,18920,8364,0,0,86,8172,0,0,0,0,314,0,734,0,0,0,19256,0,0,0,0,0,0,0,0
"171",0,0,0,11744,0,0,0,0,1122,0,0,252,0,0,0,0,1788,0,0,0,4700,0,0,0,0,0,5092,11968,0,0,0,0,0,0,0
"172",0,0,0,0,0,0,476,0,0,0,12854,0,0,9354,0,1230,0,0,0,0,0,0,0,368,0,0,0,30578,0,864,0,0,0,0,0
"173",0,0,182554,108582,83852,2110,5228,0,0,0,0,0,0,3286,13570,13186,5694,41888,0,6582,224164,0,6362,0,98140,1160,2340,4298,43854,227892,0,110902,0,225200,436512
"174",0,0,0,38716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194372,0,0,0,0,0,0,0,381268,0,0,0,159322,29586,0,9696,0
"175",0,0,0,0,0,0,0,0,0,0,0,0,0,17090,0,0,0,0,7720,0,0,0,0,0,0,0,0,0,3182,8138,0,2240,0,0,0
"176",18380,20076,0,0,0,1910,0,0,0,0,0,3880,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,2640,0
"177",11184,0,0,0,10378,21876,33896,0,5302,0,0,5694,0,0,758,0,0,0,0,0,0,0,0,0,0,820,0,0,2046,0,8752,0,0,0,0
"178",1916,688,0,0,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,10042,1944,8056,0,0,0,0,0,9248,20132
"179",0,0,0,0,0,0,0,0,60222,89175.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,0,0,0,0,0,0,0,0,0,0
"180",0,0,202226,423402,0,0,0,0,0,0,0,0,3090,0,229442,0,84598,0,0,193124,0,892,0,0,0,0,0,0,0,0,0,0,0,0,1030
"181",0,0,0,0,0,0,0,0,0,0,5628,0,0,6402,5846,9770,0,0,5944,0,0,0,0,0,24972,0,0,0,0,0,0,0,0,0,0
"182",0,0,0,0,0,0,0,0,0,0,0,2598,0,0,0,0,0,0,920,3896,0,3448,0,0,0,0,0,0,376,0,1438,0,0,0,960
"183",0,17328,0,1280,13388,0,0,0,0,0,0,0,0,0,0,0,0,0,14510,3492,0,0,0,0,2052,0,0,0,0,1456,0,0,29800,0,0
"184",0,0,0,0,0,0,0,0,0,0,0,21698,0,0,0,0,0,0,760,0,0,694,0,0,1240,0,0,0,0,490,0,0,9502,0,29416
"185",132,0,0,0,0,0,2040,0,0,10254,0,0,0,0,0,0,7078,0,0,0,0,0,0,0,0,0,0,0,0,2980,0,0,0,0,0
"186",10744,0,0,0,0,868,0,0,0,4826,0,2016,0,0,0,0,0,0,0,0,0,1578938,0,0,0,0,20928,43522,5598,0,0,0,0,0,0
"187",0,0,0,5432,0,0,49982,1034,0,0,0,3202,25276,0,0,0,3248,5234,4288,9606,2446,0,7212,4894,0,1650,710,0,0,0,0,0,262,0,0
"188",0,0,0,0,0,0,0,65724,0,0,0,0,0,0,12052,0,0,3636,0,0,0,940,0,0,0,268,0,0,8964,0,0,0,0,0,0
"189",0,10574,0,0,0,0,0,155034,0,23102,1506,0,0,6272,0,209402,0,0,0,0,0,0,209764,0,4646,0,13236,0,112186,0,0,0,0,0,3580
"190",4818,45380,0,0,0,10272,42222,0,0,0,0,0,0,0,0,10198,36010,0,0,0,0,0,0,3142,0,0,0,0,0,0,0,0,664,0,16774
"191",0,0,0,0,0,0,0,0,31514,0,0,0,30980,11186,114,562,0,0,45520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",0,0,0,22288,59846,37374,0,0,14832,0,0,0,0,112932,0,0,0,0,0,0,0,0,0,99170,0,75084,15650,0,0,0,0,0,0,0,0
"193",0,0,0,81768.0000000001,0,0,0,0,0,0,1174,720,0,1998,0,0,0,0,4738,0,0,0,0,0,0,0,0,0,0,0,270406,0,0,0,16916
"194",0,0,39008,51776,0,0,70694,29036,0,0,44412,1442,0,0,0,0,0,0,1202,0,360,0,0,0,0,1182,0,0,0,0,0,0,0,0,85394
"195",0,0,0,0,0,0,0,0,3024,0,0,0,1230,0,0,411638,0,0,0,0,0,0,0,0,0,415922,0,0,0,0,0,4264,0,441138,81565.9999999999
"196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,0,5212,0,0,0,0,0,0,0,0,0,0,572,21774,0,0,614,0
"197",0,32134,0,0,1224,0,0,0,32826,0,0,564616,6768,127388,0,695272.000000001,0,0,0,0,0,75470,0,0,159504,0,0,0,0,0,0,87912.0000000001,0,34106,0
"198",0,0,0,994,0,1528,0,0,0,0,0,732,0,0,0,0,0,6250,0,0,0,0,0,902,0,0,1126,0,0,1330,0,0,0,0,0
"199",0,15556,0,23266,0,0,0,21598,0,0,0,374934,35270,0,738,0,0,333744,922,10188,1608,0,2964,0,586,0,0,0,0,113754,0,0,0,0,3202
"200",0,0,40726,0,0,0,0,0,0,53914,0,0,13216,0,52190,1382,0,0,56451.9999999999,0,0,0,0,0,0,0,0,0,0,12710,56610,0,0,0,0
"201",0,460,0,100626,0,93290.0000000001,0,0,0,0,0,23282,0,0,0,0,67504,0,0,0,0,0,16200,16632,438480,0,0,3466,16924,0,0,0,0,90126,0
"202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12722,0,0,10236,0,0,0,0,0,0,0,0,0,0,0,6082
"203",36426,0,331696,32594,0,7922,0,0,3700,0,0,70334,0,4090,0,204,36788,2058,43604,87142,35462,0,74996,0,0,0,0,0,19084,0,0,0,15188,0,0
"204",0,5976,31290,12034,9526,248,0,0,60458.0000000001,10986,7538,0,3248,0,11400,364,244,12734,48,14130,2206,0,11964,12312,59826,6510,151138,10560,8610,10332,19694,12416,9702,76430,10732
"205",0,0,0,43908,0,0,0,0,0,0,0,0,20334,0,0,0,0,0,34396,0,0,0,0,16390,0,0,0,0,0,0,0,0,0,0,0
"206",0,0,0,0,0,0,0,20260,0,0,0,0,0,0,31512,0,0,13280,0,12278,0,6254,41434,0,0,0,0,0,0,0,0,4514,0,0,0
"207",73739.9999999999,11074,3018,49066,0,0,5370,45914,0,0,3166,0,0,45054,0,0,158230,0,492,0,52446,58974,5174,0,21102,46486,0,0,0,10144,128050,12156,17952,15316,0
"208",0,0,0,0,3786,0,0,0,2642,0,0,0,0,1844,0,0,4234,0,0,0,0,0,0,0,0,15564,0,0,0,0,0,0,0,0,14022
"209",21518,13676,0,9178,1402,0,5702,2260,5882,8732,3860,3216,6846,7220,4124,0,35180,0,6568,1694,744,21540,0,0,20878,9978,4502,0,14740,0,7014,754,10250,9112,1742
"210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27694,0,0,0,0,0,0,0,0,0,0,2562
"211",0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,12210,0,0,0,0,0,0,996,2554,0,3210,0,0,0,996,0,4314,0,52
"212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,136826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224098,0,0,0,0,0
"213",8062,0,0,0,0,0,0,0,0,0,0,8318,0,0,0,0,0,0,0,11324,0,0,0,18310,0,0,0,0,0,0,0,0,2130,0,0
"214",0,0,0,0,0,0,0,0,0,1640,0,0,0,0,756,15042,0,0,0,19448,0,914,0,0,0,0,0,0,62,0,0,0,0,0,0
"215",0,306,8842,2472,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",0,0,0,10968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434,0,0,0,1958,1012,0,0,0
"217",101400,0,0,34838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7630,0,0,0,0,10452,0,0,0,0
"218",0,0,0,0,10992,0,0,0,0,0,0,0,0,0,0,0,14812,0,0,22882,0,0,0,0,0,34926,0,0,0,0,0,0,0,18370,0
"219",0,6222,4462,5280,1808,0,0,0,1816,0,2358,0,0,0,0,0,304,870,0,7278,21524,358,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",0,2552,0,0,0,0,0,0,0,0,0,3408,0,1940,0,0,0,0,9486,648,0,0,33278,13844,0,0,0,0,0,0,0,0,0,0,0
"221",0,7410,2398,39212,0,434,0,0,1038,0,56,2752,0,0,7902,924,0,1662,38704,288,41426,0,0,35434,21242,0,20596,40470,0,0,0,2004,0,116,2072
"222",0,0,0,0,0,0,0,0,0,47312,0,240672,0,113208,0,0,0,0,38412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",0,0,0,0,0,1832,0,0,4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,3820,0,0,0,0,0,217860,0,0
"224",420,0,0,0,0,0,0,0,600,0,0,0,14692,42526,0,0,8884,0,0,0,0,0,0,7950,602,1368,0,8580,602,744,12876,0,0,0,0
"225",0,0,0,0,0,0,0,98686,0,266440,0,125546,112434,119628,0,0,0,8230,0,0,0,53960,0,0,0,39302,85470.0000000001,25022,0,15366,81428.0000000001,0,0,0,0
"226",0,0,0,182,4712,0,0,0,368,0,0,0,0,1876,0,0,0,0,0,0,0,0,976,0,0,178,0,1414,0,0,0,0,0,0,0
"227",29664,0,0,0,0,0,0,0,0,0,0,80762.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,46234,29400,0,0,0,0,0,0,0,25742,0
"228",0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,1686,890,0,0,0,0,4766,0,0,0,0,0,0,0,0,0,410,0,274
"229",4062,0,0,0,0,1436,0,0,0,0,0,278,0,186,328,826,48358,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,0,0
"230",5762,0,0,1944,6316,0,0,0,0,0,10346,0,0,0,8606,3670,0,0,0,0,27192,1476,0,0,0,0,0,0,0,744,0,0,0,0,7534
"231",3818,21334,912,0,35368,0,0,0,0,18978,3048,0,20930,0,2828,0,0,0,0,0,0,9750,682,3550,0,0,9094,0,1412,0,0,0,7212,0,0
"232",0,0,0,0,0,0,78238,0,0,0,0,65508,0,0,0,0,0,0,670216,0,0,0,0,15348,656628,668473.999999999,0,302084,0,0,0,100650,0,0,0
"233",0,0,0,0,4516,0,0,0,0,3060938,0,1485418,0,0,0,0,0,67010,0,0,1221446,0,0,0,0,0,0,363238,0,0,20226,0,20754,114912,0
"234",0,9596,0,0,22598,3104,0,0,3104,700,11524,0,2292,0,23230,254,0,8000,9518,50542,0,0,0,0,0,4040,0,736,11116,20480,0,0,6466,10742,60582.0000000001
"235",0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,86286,0,0,0,0,0,0,5550,0
"236",0,0,0,0,0,9064,0,0,0,6970,0,0,0,0,2470,0,0,0,0,0,0,0,0,0,64806,0,0,0,0,0,0,0,0,0,5788
"237",0,0,0,748,12394,0,0,0,0,0,0,0,6824,0,0,0,0,0,0,0,0,0,2812,0,0,0,0,138,0,0,668,0,0,608,0
"238",0,191976,0,4480,0,0,0,2524,0,0,0,0,0,0,0,0,1076,0,0,0,0,0,0,0,2570,0,0,0,2692,0,502,134,0,0,1972
"239",0,180416,4310,0,0,0,0,176614,0,53258.0000000001,776,0,0,32644,0,0,0,0,0,0,0,0,0,0,0,30512,0,0,0,0,0,1048,0,0,0
"240",28696,272,622,1606,144724,68424,36618,33328,25432,34094,30732,150370,4204,69046,888,32022,65811.9999999999,65874,6372,25726,141768,154414,70664,10068,4156,36436,4684,0,4230,1314,4842,0,0,0,0
"241",0,0,0,2816,0,0,0,0,0,0,0,0,0,0,0,9898,0,6496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6328
"242",0,57873.9999999999,0,0,0,26610,0,0,0,0,0,0,444,0,0,46116,0,0,0,0,26124,54384,0,2652,0,0,0,0,0,0,0,0,0,0,0
"243",0,59932,0,0,0,0,253168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19034,0,0,62836
"244",0,0,0,0,0,0,0,0,0,0,0,0,60760,0,0,0,0,0,0,0,0,141298,0,0,0,562132,0,0,0,0,0,0,0,0,0
"245",0,0,0,0,0,12374,0,0,0,0,0,2678,404606,88,398,8294,0,0,0,0,0,0,0,0,2704,0,0,0,0,16024,0,0,0,0,43024
"246",48250,20098,0,0,0,0,24662,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3830,0,0,0,0,0,0,0,0
"247",524,446,0,3576,0,0,926,1858,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0
"248",0,0,0,2554,30754,0,0,0,0,0,0,13296,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18276
"249",0,0,933409.999999999,0,27276,0,0,274,0,0,21828,0,0,0,0,0,0,0,0,0,0,286138,0,0,0,0,24264,0,0,48680,0,0,0,0,0
"250",0,0,0,0,0,0,0,0,0,0,4724,0,0,0,0,0,0,193332,0,60470,0,0,0,0,0,0,0,0,87546,1574,62170,0,63518,0,15176
"251",0,45344,0,3006,0,0,0,0,0,0,0,11762,0,0,0,0,0,0,0,0,0,0,181374,0,81565.9999999999,0,0,0,0,0,0,0,0,0,0
"252",0,0,0,0,0,7058,0,0,0,207920,0,42854,0,0,0,0,0,0,20966,0,2502,0,0,0,0,0,0,1222918,0,0,50098,0,0,0,0
"253",0,7662,0,195630,209480,34028,0,0,35680,0,7166,4468,2780,0,0,374660,0,0,0,0,362,0,3150,0,0,1204,2262,0,0,0,0,0,1028,14176,0
"254",0,0,0,0,12650,0,836,0,0,32458,6514,0,0,0,0,0,0,0,0,7456,0,0,0,0,7136,0,0,65988,0,8924,53942,0,0,0,0
"255",0,0,0,0,0,13130,13186,0,0,18516,0,0,0,0,48394,0,0,0,6552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22654
"256",50470,43922,3240,0,2154,2100,68442,9148,5056,5390,71084.0000000001,98180,570460,6570,466878,0,16748,0,1664,24126,1690,19980,16564,0,121766,4378,8140,25836,2920,13132,6852,50584,20066,684,3046
"257",21078,0,0,0,72957.9999999999,0,0,0,0,0,0,0,0,68890,0,0,100928,0,0,249592,0,0,24166,610,0,0,0,0,0,0,0,142664,0,0,0
"258",0,1754,0,1234,25194,0,134818,0,0,0,0,0,0,0,0,88294,51241.9999999999,0,0,0,0,0,0,0,0,0,0,0,95693.9999999999,0,0,0,3330,156,0
"259",5500,0,31328,0,4690,0,0,2092,0,0,0,0,0,0,0,0,2760,0,0,0,0,0,0,0,0,0,1326,5696,0,0,1978,6902,0,0,0
"260",0,0,0,0,31300,40542,0,0,0,14084,0,0,0,22762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,8710,0,0
"261",0,0,0,0,32258,0,0,0,0,0,0,0,0,0,462,0,0,12324,942,0,0,0,0,0,0,0,0,0,612,0,0,0,1044,0,0
"262",871478,0,127120,0,29914,0,0,0,0,0,0,0,0,0,0,0,0,0,39802,80560.0000000001,0,37388,533892,2634,302974,5874,0,0,0,0,0,0,0,104672,0
"263",0,0,0,0,0,0,0,0,0,0,647488,0,0,0,410,4730,0,0,0,341396,0,0,0,0,0,5690,0,0,0,0,0,0,47636,0,0
"264",0,0,0,0,0,0,0,25192,0,0,0,507466,0,0,0,0,0,0,0,25898,0,0,24158,0,0,0,5858,0,760,32454,0,0,0,0,0
"265",0,0,0,0,0,125642,0,0,0,0,0,0,0,0,68575.9999999999,186768,71548,0,321778,193752,0,0,0,490968,0,0,13360,0,0,0,0,0,0,0,0
"266",0,5384,7306,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,9050,3910,0,0,33692,0,248,0,0,0,0,0,0,0
"267",542,9130,7618,580,0,0,406,4536,4320,6364,3684,0,6168,5258,8606,9500,0,0,8296,5560,8952,6212,1090,5810,0,2798,3942,320,17096,5310,20,1580,0,1408,0
"268",0,0,2356,0,0,0,0,21594,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,23762,0,0,0,3720,0,0,15370,0,0,0,7204,0
"269",42868,3274,158994,564720,422840,95754,0,0,218944,687926.000000001,40124,35302,2624,14288,228300,340286,98526,2618,0,87903.9999999999,221260,113164,33812,1664,554014,113294,355050,1161500,332682,0,118832,1442,0,14270,39552
"270",0,0,0,0,0,0,326802,0,1490,0,2206,66374,0,0,0,0,1250,0,0,0,0,0,0,0,0,1980,322224,0,0,0,0,0,0,0,0
"271",0,3824,0,0,0,0,0,0,0,0,0,14274,0,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,5568,0,0,0,0
"272",18644,0,0,0,0,0,0,124270,0,0,0,0,0,0,0,0,0,0,120614,0,0,0,0,0,0,0,0,0,0,0,35240,0,11186,0,0
"273",36732,0,0,0,2364,0,0,0,0,5564,12176,836,0,0,0,0,0,0,0,0,0,6162,4680,0,6980,0,0,0,0,0,0,0,0,0,0
"274",0,0,1992,0,0,0,0,6534,0,0,280,0,4778,0,0,0,4602,0,0,0,0,1356,1840,4214,58,5264,7262,0,0,0,0,0,0,0,0
"275",0,0,0,0,0,0,0,0,0,0,3264,0,0,0,0,2124,0,496,0,4256,0,0,0,0,0,0,0,0,11212,0,0,0,0,0,0
"276",32810,3516,3030,37378,1378,5360,0,114124,3236,3280,127090,4892,2690,38594,4912,8922,78136,6026,36116,0,4878,0,0,0,4136,3574,3662,3932,37358,604,4886,6062,6140,35542,11928
"277",0,0,15092,0,0,0,0,0,0,7000,0,14382,0,0,0,0,0,0,98478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14534
"278",15572,17800,20068,0,376,0,0,0,0,8220,31504,10958,35304,0,0,10894,0,0,0,23616,0,0,0,0,5622,9186,0,0,19442,32354,4360,13348,3642,572,4336
"279",113838,0,0,14658,0,0,9360,0,0,0,0,0,0,0,8912,894,5302,0,0,0,0,872,0,0,7254,0,0,782,0,0,0,13274,6226,0,0
"280",0,19368,0,0,0,0,0,14308,0,6966,0,0,0,0,0,0,13752,4832,0,0,0,3534,0,0,0,0,0,0,0,0,0,0,0,9838,0
"281",45210,8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0,0,0,0,3186,0,0,0
"282",0,32678,0,5158,0,0,0,0,0,724,19626,0,0,0,0,0,0,0,0,0,4628,0,0,0,0,0,0,0,0,0,0,996,0,0,0
"283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,0,0,45052,0,0,0
"284",0,0,0,0,3600,43694,0,0,0,0,0,0,0,0,0,2386,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,876
"285",0,0,0,0,0,0,0,0,14502,0,0,0,0,0,0,0,0,0,0,0,25982,0,0,30506,0,0,0,18642,0,0,0,0,0,0,0
"286",20242,12524,0,0,9716,0,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28952,0,0,0,0,0,0,0,0,0,0
"287",0,5968,0,6262,0,0,0,0,0,0,122,7632,5992,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,3444,0,0,0,0
"288",0,0,0,0,8676,0,0,0,0,0,3840,0,0,0,0,0,5510,0,0,0,0,0,0,0,68948,0,0,0,0,0,0,0,0,0,0
"289",0,3308,292,0,0,1328,4374,0,0,0,1446,0,0,0,0,0,0,0,20200,22334,718,0,0,0,0,0,4796,0,0,0,0,15108,0,438,0
"290",0,900,0,0,0,546,1696,118,0,0,0,0,0,0,4996,0,0,0,0,0,0,0,0,0,0,756,0,0,0,1296,0,0,0,0,0
"291",0,3664,1606,0,0,0,1486,610,0,0,0,0,10552,0,7842,0,0,0,0,0,0,0,0,0,0,0,76,0,0,1334,0,0,0,0,0
"292",0,80,0,0,0,0,11892,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,8704,80,0,0,0,0,0,0,0,0,0,0,0
"293",0,0,0,3198,23384,0,8244,0,0,0,0,17336,0,2972,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,1780,6258,0,508
"294",91710,31006,0,0,0,3758,0,0,0,0,0,0,3872,0,0,0,33842,4532,33830,0,3204,0,0,0,0,0,0,0,0,2032,3132,0,33386,0,0
"295",30332,44012,498,14354,132,40728,1898,96079.9999999999,542346,0,69050,20252,6252,7172,15160,1104,40268,43624,321864,0,9906,517648,211930,0,891748,48328,0,9048,99160,86831.9999999999,0,326186,0,0,14550
"296",0,0,0,0,0,0,0,0,0,0,202164,35720,0,748,0,0,1312,0,17588,0,0,53136,0,0,0,0,0,0,0,0,0,1118,0,0,3794
"297",0,0,0,0,0,0,0,0,1684,0,0,0,0,112,0,0,2604,0,68,0,0,0,0,662,694,2070,0,0,0,2274,0,0,0,0,0
"298",9394,11650,0,0,2338,0,7558,8450,0,2348,0,0,0,0,0,188630,0,0,0,1424,1748,1866,0,0,0,0,48528,0,0,0,0,1392,0,0,1474
"299",0,0,0,12668,0,0,0,0,0,4074,0,17340,0,0,13142,0,0,0,0,0,0,0,0,0,0,7690,0,0,0,0,0,0,0,0,0
"300",23542,0,9028,0,0,0,5740,212342,3630,0,0,13840,9088,1652,0,4178,0,12066,1994,12538,41142,11884,35324,53993.9999999999,9896,0,2212,4262,0,34314,11440,6972,0,47254,0
"301",0,0,6186,3140,3668,0,0,62,0,0,0,0,0,0,0,0,2032,5222,0,0,0,0,0,0,0,0,0,0,0,20748,0,0,4116,0,0
"302",54898,1322654,0,36802,369246,528954,1128380,2001356,370722,618906,0,4146,0,1953200,12484,1301500,637318,4928,230184,2642,0,333516,31956,577110,152336,1969766,0,16028,161756,110,1057440,15264,2018138,545516,225848
"303",0,0,0,0,0,263210,2964,0,4790,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,2810,0,5268,0,0,0,3156,0,0,62,0,796
"304",0,0,0,0,0,28750,0,0,0,872,0,0,0,0,0,0,0,0,9942,0,0,9398,44646,0,0,0,0,0,122,0,0,178432,0,0,0
"305",0,3062,0,0,0,0,0,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33478,0,0,0,0,0,0,3106,0,0,0
"306",0,102,23682,0,0,0,0,0,0,0,0,474,0,0,0,760,2636,0,0,0,0,916,0,1174,0,0,0,2440,0,0,1710,0,0,0,0
"307",3420,0,0,1306,8210,0,2196,638,0,0,0,0,1698,0,0,0,9256,1826,0,0,0,0,0,10666,0,0,0,0,0,0,2796,5830,0,6298,8348
"308",0,0,0,0,39384,0,0,8116,0,7890,89959.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,83442,20716,0,0,0,0,0,0,108914,20398,0,107480
"309",0,0,0,37582,0,0,0,25720,0,3726,98050.0000000001,21644,0,12782,0,36682,0,0,0,0,31960,0,0,0,0,0,5556,0,0,0,3958,0,0,0,0
"310",0,0,0,0,0,0,0,0,0,0,0,0,0,1880,0,0,0,0,0,0,0,0,0,5840,0,0,0,0,1800,0,0,968,0,304,0
"311",0,0,9900,0,0,9426,0,399134,8002,0,68902.0000000001,0,0,35302,0,0,0,4208,94913.9999999999,0,0,0,9476,0,0,0,0,0,8222,0,0,0,0,0,0
"312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,21510,0,0,6846,8810,0,0,0,0,5892,0,0,2444,0,0,4442,0,0,0,0,0
"313",0,11108,0,1228,54852,0,0,0,290,0,10786,0,0,0,12482,0,0,8364,0,0,0,0,2400,11542,1976,79672,0,17064,0,58720.0000000001,0,0,492264,5152,0
"314",0,0,0,0,906,2928,0,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,2562,0,0,2116,0,0,0,0,0,0
"315",0,0,13876,0,0,0,11874,0,0,23484,17866,0,0,0,0,0,0,1214,0,0,0,17370,0,0,0,0,0,0,0,0,13444,560,0,0,0
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,810,0,0,0,0,0,0,0,0,11640,2870,0,0,0,0,0,0,0
"317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11394,0,0,0,0,131236,0,0,0,0,0,0,0,0,0
"318",0,0,27150,0,0,0,0,28170,0,0,0,0,0,0,0,0,0,1987850,0,0,0,0,0,0,0,245254,0,0,0,0,0,0,0,0,0
"319",0,27262,0,0,0,0,0,0,0,0,0,6654,0,0,0,0,0,1724,34504,0,2196,0,0,0,0,1728,0,0,0,0,0,0,0,2644,5038
"320",10456,0,0,0,0,0,0,0,0,0,0,0,5452,0,24612,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17242,0
"321",0,0,0,1530,0,0,0,0,0,5330,0,0,202,6900,0,0,0,4678,0,2126,0,0,0,0,0,0,0,7446,198,0,1094,0,0,100,0
"322",0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,0,60,1368,0,2556,0,0,0
"323",2286,33392,6808,22222,74852,200144,1106,680,0,0,554,218,0,0,0,68380,180524,0,0,66152,1330,0,36028,424,30244,0,0,0,0,16108,1446,0,164232,5126,37708
"324",0,66,0,9710,5178,4126,0,5786,16834,0,5174,5240,0,16440,2278,0,1990,14632,6036,8042,10150,14132,0,0,0,200,5318,0,10824,5972,6332,4088,920,0,1868
"325",9210,6366,0,0,0,0,0,15996,0,0,0,0,0,0,798,0,0,0,0,0,0,0,0,0,0,0,0,1232,5308,0,0,0,0,0,0
